Wall time,Step,Value
1777107839.2935088,153600,75.36100006103516
1777107892.6872244,155648,51.32400131225586
1777107943.8993309,157696,43.071998596191406
1777107997.3357797,159744,31.994998931884766
1777108049.401938,161792,49.599998474121094
1777108100.521439,163840,45.88600158691406
1777108153.9864252,165888,40.64500045776367
1777108206.4669824,167936,43.204002380371094
1777108257.9069583,169984,32.922000885009766
1777108310.2783005,172032,43.611000061035156
1777108365.7048082,174080,35.99300003051758
1777108419.956413,176128,44.27000045776367
1777108473.297106,178176,41.5
1777108525.018219,180224,43.15299987792969
1777108577.388287,182272,50.76599884033203
1777108633.5292175,184320,52.42599868774414
1777108688.2755985,186368,62.902000427246094
1777108742.2454803,188416,66.58100128173828
1777108798.5113842,190464,66.05599975585938
1777108852.640309,192512,55.95000076293945
1777108911.653916,194560,49.38600158691406
1777108969.8412352,196608,45.00699996948242
1777109027.3141322,198656,54.70600128173828
1777109081.3108444,200704,57.452999114990234
1777109142.3584516,202752,56.347999572753906
1777109198.6860175,204800,56.96099853515625
1777109254.048167,206848,57.45499801635742
1777109306.6783462,208896,62.29199981689453
1777109362.496344,210944,58.30900192260742
1777109418.5946348,212992,57.72700119018555
1777109472.382001,215040,53.40399932861328
1777109529.7715764,217088,58.95899963378906
1777109591.8182364,219136,52.319000244140625
1777109648.046954,221184,50.742000579833984
1777109706.1581454,223232,49.8380012512207
1777109762.2709148,225280,64.2699966430664
1777109816.848362,227328,65.20099639892578
1777109874.658458,229376,66.21199798583984
1777109933.1616788,231424,69.58599853515625
1777109985.5758102,233472,71.18299865722656
1777110044.0241735,235520,79.75199890136719
1777110104.6679068,237568,69.44499969482422
1777110162.0316472,239616,70.79000091552734
1777110223.121859,241664,56.178001403808594
1777110284.3826647,243712,62.90800094604492
1777110340.843641,245760,58.50899887084961
1777110395.4259481,247808,61.91899871826172
1777110457.5775504,249856,59.09600067138672
1777110516.0442228,251904,56.89699935913086
1777110581.7231827,253952,52.80900192260742
1777110643.1420534,256000,56.441001892089844
1777110703.0924973,258048,57.275001525878906
1777110760.2674432,260096,61.68199920654297
1777110823.4449964,262144,62.22100067138672
1777110884.0675085,264192,69.71199798583984
1777110944.4116027,266240,65.25699615478516
1777111003.9727225,268288,71.52799987792969
1777111060.6457188,270336,71.76899719238281
1777111121.0004103,272384,64.02099609375
1777111182.7363033,274432,55.77499771118164
1777111243.501572,276480,53.492000579833984
1777111308.4101374,278528,57.167999267578125
1777111380.995033,280576,52.08899688720703
1777111441.21444,282624,56.645999908447266
1777111504.7283044,284672,56.415000915527344
1777111568.1605787,286720,66.09500122070312
1777111628.9475994,288768,62.843997955322266
1777111695.4975598,290816,55.321998596191406
1777111769.042192,292864,51.762001037597656
1777111834.578962,294912,51.50600051879883
1777111902.9923482,296960,58.15700149536133
1777111972.0695882,299008,56.92100143432617
1777112039.8095157,301056,56.32099914550781
1777112104.74856,303104,52.422000885009766
