Wall time,Step,Value
1777115524.6712759,377389,30.256000518798828
1777115584.0273545,379437,26.618999481201172
1777115643.1628904,381485,27.30499839782715
1777115701.1495247,383533,33.50199890136719
1777115761.1627555,385581,34.79100036621094
1777115823.0953715,387629,36.8380012512207
1777115887.0619333,389677,26.01300048828125
1777115951.2625964,391725,19.862001419067383
1777116014.8974893,393773,18.0679988861084
1777116086.7254813,395821,23.003999710083008
1777116156.979541,397869,34.38100051879883
1777116229.5398476,399917,41.26599884033203
1777116303.8881452,401965,44.875
1777116382.5088975,404013,40.74800109863281
1777116462.689689,406061,41.836002349853516
1777116541.201947,408109,38.09000015258789
1777116619.2705612,410157,29.19099998474121
1777116701.1306708,412205,19.345998764038086
1777116779.0222692,414253,14.369999885559082
1777116853.4817736,416301,20.71500015258789
1777116928.4684334,418349,35.845001220703125
1777117008.267011,420397,36.91400146484375
1777117092.2137768,422445,39.32099914550781
1777117180.8491528,424493,34.09000015258789
1777117267.5980978,426541,40.37799835205078
1777117357.204027,428589,33.38399887084961
1777117452.139749,430637,32.62999725341797
1777117544.6860008,432685,26.07499885559082
1777117639.1341639,434733,26.656999588012695
1777117725.73536,436781,23.459001541137695
1777117818.7561257,438829,33.801002502441406
1777117907.714507,440877,33.07400131225586
1777117994.129748,442925,38.157997131347656
1777118093.1048083,444973,35.35300064086914
1777118196.4145486,447021,27.660999298095703
1777118290.9966564,449069,29.033000946044922
1777118394.049655,451117,30.163999557495117
1777118500.8639922,453165,36.685001373291016
1777118601.4226193,455213,30.45599937438965
1777118710.8425288,457261,24.51999855041504
1777118821.9191098,459309,18.79399871826172
1777118926.2657962,461357,18.79399871826172
1777119031.7998545,463405,32.04199981689453
1777119140.5962276,465453,38.461997985839844
1777119250.2054071,467501,37.41699981689453
1777119362.444221,469549,36.73400115966797
1777119479.032065,471597,46.79899978637695
1777119578.9850373,473645,39.24399948120117
1777119686.1748447,475693,34.90999984741211
1777119800.270347,477741,28.31999969482422
1777119914.6053157,479789,24.78999900817871
1777120029.3028383,481837,17.89699935913086
1777120148.7415123,483885,20.30699920654297
1777120267.4486632,485933,31.11199951171875
1777120382.2771213,487981,36.70199966430664
1777120500.3758683,490029,36.632999420166016
1777120630.0089996,492077,39.130001068115234
1777120738.633836,494125,36.57899856567383
1777120873.5509224,496173,31.697999954223633
1777120998.091499,498221,29.684999465942383
1777121120.1129048,500269,30.857999801635742
1777121244.467402,502317,32.73500061035156
1777121374.0818756,504365,36.30699920654297
1777121513.7629616,506413,31.507999420166016
1777121640.9028635,508461,37.57400131225586
1777121773.546775,510509,37.25
1777121894.7802405,512557,46.7239990234375
1777122012.7849104,514605,33.944000244140625
1777122148.2128491,516653,27.68400001525879
1777122280.5021966,518701,29.881000518798828
1777122427.6187313,520749,30.36400032043457
1777122577.77408,522797,30.827999114990234
1777122719.1291862,524845,33.500999450683594
1777122863.3540237,526893,38.39400100708008
1777122988.6763225,528941,39.64200210571289
