Wall time,Step,Value
1776964569.912035,165888,26.524999618530273
1776964621.6738415,167936,25.024999618530273
1776964672.6006126,169984,28.975000381469727
1776964724.3700962,172032,28.690000534057617
1776964775.4947608,174080,30.90999984741211
1776964826.9495559,176128,37.119998931884766
1776964877.898344,178176,32.56999969482422
1776964928.5265193,180224,29.07499885559082
1776964979.9943678,182272,26.48499870300293
1776965031.1008644,184320,22.540000915527344
1776965082.4954488,186368,25.760000228881836
1776965133.9457834,188416,24.260000228881836
1776965185.1862614,190464,29.575000762939453
1776965236.609042,192512,27.864999771118164
1776965288.1159458,194560,27.225000381469727
1776965337.1747718,196608,26.98499870300293
1776965385.7630587,198656,23.719999313354492
1776965434.2845812,200704,21.049999237060547
1776965482.6188185,202752,14.25999927520752
1776965530.965915,204800,22.309999465942383
1776965579.5923717,206848,29.125
1776965627.3567905,208896,32.459999084472656
1776965675.1849673,210944,27.7450008392334
1776965723.786093,212992,24.975000381469727
1776965771.709557,215040,23.7549991607666
1776965820.0408087,217088,27.904998779296875
1776965868.8099406,219136,22.204999923706055
1776965916.8905313,221184,24.454998016357422
1776965964.9750648,223232,28.724998474121094
1776966012.9517133,225280,25.779998779296875
1776966060.7448704,227328,17.280000686645508
1776966109.173038,229376,17.795000076293945
1776966157.5433316,231424,30.905000686645508
1776966208.187349,233472,36.52000045776367
1776966260.5070474,235520,26.21500015258789
1776966308.629726,237568,21.85999870300293
1776966357.2489288,239616,22.30499839782715
1776966405.6098194,241664,31.084999084472656
1776966453.6131356,243712,29.979999542236328
1776966501.8454573,245760,26.954999923706055
1776966550.0000162,247808,22.94999885559082
1776966598.239494,249856,26.869998931884766
1776966646.041179,251904,23.375
1776966693.9278786,253952,17.489999771118164
1776966742.427235,256000,17.174999237060547
1776966790.2414086,258048,17.985000610351562
1776966838.1802485,260096,19.479999542236328
1776966886.4493172,262144,30.545000076293945
1776966934.7480164,264192,33.31999969482422
1776966982.3835783,266240,26.2450008392334
1776967030.3464272,268288,19.979999542236328
1776967078.7184093,270336,21.079999923706055
1776967127.125391,272384,27.094999313354492
1776967175.7139492,274432,24.939998626708984
1776967224.2072299,276480,24.100000381469727
1776967272.9227283,278528,21.924999237060547
1776967321.6853445,280576,28.200000762939453
1776967369.8187313,282624,22.81999969482422
1776967418.1189883,284672,21.184999465942383
1776967467.3750303,286720,22.584999084472656
1776967515.4216304,288768,30.864999771118164
1776967563.4596002,290816,31.545000076293945
1776967611.4172575,292864,30.65999984741211
1776967660.0245435,294912,25.82499885559082
1776967708.3708985,296960,25.349998474121094
1776967756.4787219,299008,26.09000015258789
1776967805.1374476,301056,21.21500015258789
1776967852.80808,303104,22.064998626708984
1776967901.2102692,305152,23.90999984741211
1776967949.9605453,307200,25.104999542236328
1776967998.4063094,309248,19.510000228881836
1776968046.5893147,311296,17.869998931884766
1776968094.9734368,313344,16.884998321533203
1776968142.8164473,315392,17.28499984741211
1776968190.9190426,317440,14.054999351501465
1776968238.9740212,319488,16.31999969482422
1776968286.8889828,321536,17.059999465942383
1776968335.234598,323584,24.30500030517578
1776968383.1960466,325632,27.614999771118164
1776968431.6112807,327680,29.76999855041504
1776968479.9036787,329728,24.545000076293945
1776968528.0170412,331776,18.53999900817871
1776968575.8230042,333824,21.334999084472656
1776968623.7538786,335872,21.829999923706055
1776968672.1392856,337920,30.93000030517578
1776968720.5481462,339968,27.719999313354492
1776968768.3882525,342016,23.2549991607666
1776968817.4795644,344064,18.154998779296875
1776968865.6955564,346112,21.53499984741211
1776968914.1297195,348160,24.485000610351562
1776968962.3018408,350208,30.719999313354492
1776969010.4361393,352256,28.274999618530273
1776969059.0945141,354304,26.875
1776969107.3194222,356352,24.295000076293945
1776969155.8044882,358400,25.149999618530273
1776969203.9590666,360448,26.079999923706055
1776969252.5515158,362496,22.020000457763672
1776969300.7799692,364544,23.994998931884766
1776969348.7523875,366592,18.23499870300293
1776969397.1699338,368640,22.849998474121094
1776969445.6920502,370688,27.684999465942383
1776969493.9598212,372736,30.170000076293945
1776969542.2136717,374784,28.17500114440918
1776969590.628992,376832,23.364999771118164
1776969638.907379,378880,21.03999900817871
1776969686.808294,380928,18.690000534057617
1776969734.9483213,382976,21.18000030517578
1776969783.0834758,385024,22.309999465942383
1776969831.1568453,387072,25.434999465942383
1776969879.1228855,389120,29.40999984741211
1776969927.1115875,391168,32.42499923706055
1776969975.6367383,393216,34.654998779296875
1776970023.5712516,395264,36.54499816894531
1776970072.0847828,397312,39.099998474121094
1776970120.236303,399360,25.014999389648438
1776970168.3125074,401408,20.764999389648438
1776970216.067094,403456,23.94499969482422
1776970264.400426,405504,18.68000030517578
1776970312.766887,407552,24.299999237060547
1776970360.4727967,409600,19.119998931884766
1776970409.1315734,411648,27.239999771118164
1776970456.9724877,413696,29.204999923706055
1776970505.3455617,415744,34.69499969482422
1776970553.8813798,417792,32.665000915527344
1776970602.015578,419840,29.91499900817871
1776970650.3241796,421888,22.2549991607666
1776970698.2271788,423936,25.15999984741211
1776970746.2143514,425984,30.314998626708984
1776970794.5614386,428032,36.55999755859375
1776970842.4276078,430080,34.64999771118164
1776970890.4009187,432128,31.139999389648438
1776970938.7910762,434176,21.135000228881836
1776970987.2441196,436224,16.880001068115234
1776971035.400384,438272,15.27500057220459
1776971083.3879557,440320,22.8799991607666
1776971131.6237302,442368,21.69499969482422
1776971179.537174,444416,17.799999237060547
1776971228.4577239,446464,20.23000144958496
1776971275.8126347,448512,27.0
1776971324.8373113,450560,22.219999313354492
1776971373.4042811,452608,21.479999542236328
1776971421.0683012,454656,22.010000228881836
1776971468.693804,456704,30.549999237060547
1776971517.3255384,458752,28.18000030517578
1776971565.4592488,460800,26.290000915527344
1776971613.445045,462848,31.940000534057617
1776971661.772384,464896,20.80000114440918
1776971709.9182854,466944,25.360000610351562
1776971758.4289572,468992,29.780000686645508
1776971806.2494948,471040,28.255001068115234
1776971857.1408,473088,24.565000534057617
1776971908.7548306,475136,19.65999984741211
1776971959.506017,477184,23.690000534057617
1776972011.2031739,479232,23.559999465942383
1776972060.3595748,481280,23.154998779296875
1776972109.3320534,483328,23.875
1776972160.1362724,485376,28.264999389648438
1776972211.629312,487424,26.03999900817871
1776972263.1082473,489472,30.700000762939453
1776972315.3185456,491520,20.28499984741211
1776972365.542572,493568,22.850000381469727
1776972417.5456064,495616,18.5
1776972468.7043476,497664,28.274999618530273
1776972521.0975516,499712,38.005001068115234
1776972570.4493525,501760,44.974998474121094
