Wall time,Step,Value
1777237226.7895613,608238,8.442998886108398
1777237345.3480594,612334,-4.355000972747803
1777237468.382777,616430,-2.723001480102539
1777237597.2715602,620526,-9.598999977111816
1777237727.3028932,624622,0.06100042909383774
1777237864.4286547,628718,-1.1409997940063477
1777238003.4443278,632814,2.387000322341919
1777238145.278461,636910,-6.825999736785889
1777238299.293658,641006,-8.422000885009766
1777238458.5468323,645102,-13.53499984741211
1777238614.6264262,649198,-29.333999633789062
1777238792.278532,653294,-20.470001220703125
1777238971.9065626,657390,-28.56599998474121
1777239136.6055899,661486,-16.812000274658203
1777239317.5370462,665582,-7.318999767303467
1777239498.0803084,669678,-11.56299877166748
1777239679.0324275,673774,-16.035999298095703
1777239861.516658,677870,-9.720000267028809
1777240065.7440104,681966,-21.953998565673828
1777240265.4063444,686062,-18.10700035095215
1777240455.5532935,690158,-18.750999450683594
1777240672.6566277,694254,-24.75200080871582
1777240873.7624106,698350,-21.343000411987305
1777241085.7867482,702446,-9.985000610351562
1777241285.1517189,706542,12.82800006866455
1777241498.4411056,710638,-3.1160006523132324
1777241693.0449822,714734,6.400999546051025
1777241931.4047291,718830,-4.044000148773193
1777242162.23051,722926,-10.072999954223633
1777242397.901991,727022,-5.910999774932861
1777242629.695356,731118,-8.41200065612793
1777242882.3876524,735214,-8.188000679016113
1777243111.612086,739310,3.3259994983673096
1777243371.146366,743406,-7.942999839782715
1777243611.9804354,747502,-6.897000312805176
1777243850.8544323,751598,-5.76200008392334
1777244096.3560169,755694,16.416000366210938
1777244360.164294,759790,1.3410009145736694
1777244644.3212342,763886,-8.967999458312988
1777244921.2068417,767982,-2.0640006065368652
1777245193.959704,772078,-4.960000991821289
1777245470.5134473,776174,2.7659990787506104
1777245744.280773,780270,0.4290001392364502
1777245999.2125719,784366,-6.938000679016113
1777246271.4136302,788462,-6.690001010894775
1777246550.481144,792558,-10.524999618530273
1777246831.9379807,796654,-12.588001251220703
1777247105.6702125,800750,-4.071000099182129
1777247425.9967222,804846,6.447999000549316
1777247723.6879497,808942,-2.119999885559082
1777248012.3169672,813038,-1.6629998683929443
1777248343.8128188,817134,-10.13800048828125
1777248686.0173178,821230,-18.17500114440918
1777248973.8097806,825326,-9.02500057220459
1777249307.9756722,829422,-10.23799991607666
1777249644.8693688,833518,-8.42300033569336
1777249958.9624524,837614,-0.18400000035762787
1777250308.2420561,841710,-7.128999710083008
1777250652.2036254,845806,-8.649001121520996
1777251032.3747036,849902,-19.043001174926758
1777251358.4633794,853998,0.23100002110004425
1777251706.6974905,858094,5.218999862670898
1777252065.6160758,862190,-5.063000202178955
1777252447.9899263,866286,-19.85900115966797
1777252847.373051,870382,-19.87299919128418
1777253223.3517153,874478,-23.958999633789062
1777253558.2692597,878574,4.029000282287598
1777253933.780433,882670,-1.1390005350112915
1777254304.3959734,886766,-5.522000789642334
1777254693.1186745,890862,-1.063999891281128
1777255084.7232523,894958,-8.708999633789062
1777255470.1428823,899054,-3.7840006351470947
1777255832.0735118,903150,3.141998529434204
1777256224.6183515,907246,-7.73199987411499
1777256651.9772973,911342,-10.508001327514648
1777257071.218373,915438,-16.678001403808594
1777257483.8533194,919534,-10.882000923156738
1777257939.1398633,923630,-23.93199920654297
1777258354.833513,927726,-4.565000534057617
1777258780.4946427,931822,14.674999237060547
1777259238.4076774,935918,2.3899996280670166
1777259720.3265483,940014,6.420999050140381
1777260252.0092645,944110,-4.8989996910095215
1777260848.3491676,949854,-7.970998287200928
1777260989.722819,953950,-3.4409983158111572
1777261131.04209,958046,8.484000205993652
1777261276.6715643,962142,10.257000923156738
1777261427.477178,966238,5.2870001792907715
1777261585.9883535,970334,-4.675000190734863
1777261755.5508895,974430,-8.156998634338379
1777261911.0965157,978526,-0.307998925447464
1777262080.654496,982622,-3.721999406814575
1777262245.9700215,986718,0.035999421030282974
1777262417.7555277,990814,-1.0830012559890747
1777262591.6718652,994910,13.124000549316406
1777262766.0946372,999006,-0.634000301361084
1777262954.006028,1003102,-1.403000831604004
1777263140.85258,1007198,-7.100000858306885
1777263329.1536856,1011294,15.443999290466309
1777263519.089107,1015390,10.048999786376953
1777263714.8436828,1019486,5.309998512268066
1777263905.5574234,1023582,13.133000373840332
1777264123.684881,1027678,0.041999660432338715
1777264341.4752212,1031774,0.0690012127161026
1777264548.3400087,1035870,14.522000312805176
1777264760.8755887,1039966,2.4180009365081787
1777264982.493567,1044062,6.345000267028809
1777265210.8858395,1048158,4.831999778747559
1777265441.2402475,1052254,1.524999976158142
1777265679.7393727,1056350,-1.5050010681152344
1777265924.7503304,1060446,-0.8450002074241638
1777266167.417912,1064542,-0.18500056862831116
1777266440.3521116,1068638,6.863000392913818
1777266700.197859,1072734,2.9100000858306885
1777266947.037035,1076830,5.194999694824219
1777267201.4348748,1080926,22.58099937438965
1777267469.221056,1085022,11.506999969482422
1777267736.5670729,1089118,-2.186000108718872
1777268021.7274454,1093214,-6.689000606536865
1777268330.033187,1097310,-8.942999839782715
1777268648.337397,1101406,4.75800085067749
1777268915.1946187,1105502,5.196000099182129
1777269181.6611426,1109598,18.740999221801758
1777269444.6173327,1113694,14.871999740600586
1777269730.2443082,1117790,8.217999458312988
1777270013.5502725,1121886,14.171998977661133
1777270302.8559477,1125982,4.159999847412109
1777270578.6506815,1130078,0.34900009632110596
1777270878.7976758,1134174,5.114999771118164
1777271189.1924253,1138270,4.46299934387207
1777271471.9371164,1142366,33.48699951171875
1777271779.4265726,1146462,22.171998977661133
1777272080.5539384,1150558,12.815999984741211
1777272387.8078146,1154654,8.250999450683594
1777272732.3187277,1158750,6.7659993171691895
1777273060.0921488,1162846,15.390998840332031
1777273384.1359212,1166942,5.240999698638916
1777273697.060401,1171038,5.692999839782715
1777274042.880301,1175134,3.5369997024536133
1777274414.1587188,1179230,4.146999359130859
1777274745.1186903,1183326,13.019001007080078
1777275108.036152,1187422,4.227999687194824
1777275447.3033433,1191518,1.4570001363754272
1777275815.9947665,1195614,-6.7170000076293945
1777276173.963182,1199710,-1.7699991464614868
1777276580.6447134,1203806,8.6589994430542
1777276966.352877,1207902,-2.691000461578369
1777277303.9197066,1211998,5.272000312805176
1777277707.8171504,1216094,15.541998863220215
1777278126.3681116,1220190,1.8759995698928833
