Wall time,Step,Value
1777103717.378861,2048,14.423527717590332
1777103765.826844,4096,15.398550033569336
1777103814.8375483,6144,17.147998809814453
1777103863.5341527,8192,30.31100082397461
1777103911.9819813,10240,45.62900161743164
1777103963.23743,12288,53.211002349853516
1777104011.6376047,14336,58.393001556396484
1777104060.1350281,16384,57.14500045776367
1777104108.8840873,18432,57.64400100708008
1777104157.4749677,20480,58.150001525878906
1777104205.5329206,22528,61.69599914550781
1777104253.90082,24576,59.702999114990234
1777104303.1145186,26624,62.499000549316406
1777104354.9238899,28672,59.1359977722168
1777104405.3297787,30720,58.301998138427734
1777104453.4622376,32768,53.65800094604492
1777104501.432074,34816,66.06300354003906
1777104549.4412923,36864,65.3280029296875
1777104597.9794843,38912,68.02400207519531
1777104646.808447,40960,69.83799743652344
1777104695.9082367,43008,69.37999725341797
1777104744.6054676,45056,66.10900115966797
1777104793.345429,47104,55.027000427246094
1777104841.8638325,49152,55.23500061035156
1777104890.4065514,51200,66.22699737548828
1777104939.9681985,53248,77.83100128173828
1777104990.9253392,55296,85.86000061035156
1777105039.2199938,57344,78.36599731445312
1777105087.6115868,59392,71.84700012207031
1777105135.4150605,61440,72.30500030517578
1777105183.305954,63488,73.97799682617188
1777105231.8711946,65536,74.35299682617188
1777105280.081557,67584,79.65399932861328
1777105328.643136,69632,77.82599639892578
1777105377.3908014,71680,86.10800170898438
1777105425.9196298,73728,81.70899963378906
1777105474.1080651,75776,82.83499908447266
1777105521.6636736,77824,75.93299865722656
1777105570.3465736,79872,79.61700439453125
1777105619.0965512,81920,78.65699768066406
1777105668.3523583,83968,75.11100006103516
1777105716.533369,86016,80.93800354003906
1777105764.7473938,88064,89.66600036621094
1777105813.5327485,90112,102.06700134277344
1777105861.7166388,92160,98.03299713134766
1777105910.1354454,94208,81.23100280761719
1777105958.4828842,96256,81.3239974975586
1777106006.7173376,98304,81.68299865722656
1777106054.996543,100352,90.06500244140625
1777106103.0987933,102400,99.12799835205078
1777106151.1749337,104448,98.89299774169922
1777106199.2311301,106496,94.46099853515625
1777106247.289013,108544,78.04299926757812
1777106295.8384101,110592,75.09600067138672
1777106343.7402015,112640,85.0979995727539
1777106391.725877,114688,101.91799926757812
1777106439.789415,116736,106.09300231933594
1777106487.8719132,118784,97.14700317382812
1777106536.1509748,120832,88.35099792480469
1777106584.880134,122880,76.51599884033203
1777106633.0205164,124928,86.3740005493164
1777106681.423156,126976,95.59400177001953
1777106729.7921264,129024,108.95600128173828
1777106778.715631,131072,94.62300109863281
1777106826.806648,133120,81.02400207519531
1777106875.2955675,135168,67.94400024414062
1777106923.624747,137216,70.45500183105469
1777106971.9830158,139264,76.14399719238281
1777107020.4026845,141312,83.4020004272461
1777107069.2879493,143360,82.31500244140625
1777107117.6674483,145408,81.18000030517578
1777107165.5934377,147456,77.9939956665039
1777107213.8031304,149504,85.41300201416016
1777107261.6518495,151552,88.06900024414062
