Wall time,Step,Value
1777278690.6261628,1226794,14.565000534057617
1777278824.247901,1230890,15.368000030517578
1777278963.0748103,1234986,1.340999960899353
1777279103.1563923,1239082,11.637998580932617
1777279251.7909207,1243178,16.00299835205078
1777279400.5802321,1247274,6.495999813079834
1777279548.9267867,1251370,13.572999954223633
1777279706.4383676,1255466,10.210000038146973
1777279869.439912,1259562,0.6579987406730652
1777280036.6399984,1263658,-4.852999687194824
1777280210.3112843,1267754,2.489999294281006
1777280383.7094367,1271850,21.128999710083008
1777280560.0936844,1275946,20.549001693725586
1777280742.3617017,1280042,14.855001449584961
1777280922.0921419,1284138,26.55900001525879
1777281128.0445666,1288234,8.585999488830566
1777281326.241219,1292330,10.18899917602539
1777281537.6117568,1296426,6.695000171661377
1777281742.6616561,1300522,4.819998264312744
1777281951.5997705,1304618,13.145999908447266
1777282167.4786656,1308714,13.8149995803833
1777282376.5363045,1312810,14.525999069213867
1777282606.0434177,1316906,8.380999565124512
1777282832.6849248,1321002,5.187000751495361
1777283049.438297,1325098,18.685998916625977
1777283295.2074668,1329194,15.193000793457031
1777283524.3197887,1333290,21.845001220703125
1777283768.5899992,1337386,11.605001449584961
1777284000.8882775,1341482,16.6820011138916
1777284307.3892615,1345578,4.026000499725342
1777284537.7270727,1349674,7.754001140594482
1777284798.550588,1353770,12.911001205444336
1777285053.3921,1357866,5.802999973297119
1777285303.3659806,1361962,11.402000427246094
1777285579.9188101,1366058,-5.138999938964844
1777285848.9960425,1370154,10.551000595092773
1777286134.061215,1374250,10.249999046325684
1777286394.9305964,1378346,23.97599983215332
1777286651.4740222,1382442,28.512998580932617
1777286933.304526,1386538,18.302000045776367
1777287223.7400186,1390634,12.814000129699707
1777287541.5324464,1394730,11.368999481201172
1777287866.1371136,1398826,5.154998779296875
1777288149.365538,1402922,15.148999214172363
1777288437.9185781,1407018,16.52199935913086
1777288716.824244,1411114,19.18000030517578
1777289040.1797345,1415210,17.625
1777289334.9613366,1419306,16.645000457763672
1777289648.0014515,1423402,21.621999740600586
1777289954.0850494,1427498,15.295999526977539
1777290259.2478464,1431594,16.895999908447266
1777290581.183976,1435690,24.566999435424805
1777290888.738237,1439786,33.65699768066406
1777291236.0989084,1443882,18.83799934387207
1777291595.3752713,1447978,14.036999702453613
1777291910.0615427,1452074,20.902002334594727
1777292241.702872,1456170,23.680999755859375
1777292598.7444823,1460266,18.106998443603516
1777292969.465082,1464362,18.35700035095215
1777293355.9286225,1468458,25.073999404907227
1777293725.716683,1472554,23.87700080871582
1777294090.936096,1476650,-5.315999984741211
1777294400.3907647,1480746,16.378999710083008
1777294761.116359,1484842,11.118999481201172
1777295182.9719038,1488938,4.84199857711792
1777295554.603496,1493034,14.222000122070312
1777295926.6051304,1497130,20.131999969482422
1777296335.5572507,1501226,17.687999725341797
1777296726.879489,1505322,11.836000442504883
1777297121.7089367,1509418,27.15999984741211
1777297536.9543104,1513514,14.472999572753906
1777297975.3414004,1517610,10.017999649047852
1777298342.67632,1521706,15.736000061035156
1777298783.9709504,1525802,-0.8199999332427979
1777299227.645255,1529898,8.027000427246094
1777299624.446671,1533994,17.79400062561035
1777300075.8004599,1538090,12.20199966430664
1777300493.8418396,1542186,18.062999725341797
