Wall time,Step,Value
1777112665.532982,305152,52.23999786376953
1777112721.5878646,307200,49.516998291015625
1777112777.0143964,309248,44.332000732421875
1777112833.1047592,311296,42.983001708984375
1777112892.1052704,313344,48.7390022277832
1777112952.282657,315392,41.527000427246094
1777113012.089717,317440,40.79899978637695
1777113076.3991332,319488,31.243999481201172
1777113138.4601946,321536,24.291000366210938
1777113200.2195406,323584,24.22599983215332
1777113265.5697505,325632,30.06599998474121
1777113327.207792,327680,32.722999572753906
1777113391.4316814,329728,38.23500061035156
1777113463.5483613,331776,43.020999908447266
1777113532.5201387,333824,45.59199905395508
1777113600.528508,335872,34.83399963378906
1777113667.694165,337920,48.92599868774414
1777113741.1969705,339968,46.59700012207031
1777113811.437797,342016,44.220001220703125
1777113884.7726917,344064,33.854000091552734
1777113963.8045185,346112,31.674999237060547
1777114036.0472436,348160,28.38599967956543
1777114111.9978595,350208,41.13800048828125
1777114188.423103,352256,47.9900016784668
1777114264.534688,354304,51.90999984741211
1777114342.8477771,356352,43.979000091552734
1777114421.1160557,358400,41.231998443603516
1777114502.4058247,360448,34.2130012512207
1777114582.1925602,362496,39.56100082397461
1777114669.0801792,364544,41.70000076293945
1777114746.7467816,366592,39.30400085449219
1777114829.363601,368640,35.968997955322266
1777114905.4731562,370688,35.66499710083008
1777114988.696815,372736,39.46099853515625
1777115072.4505897,374784,29.764999389648438
